"","HAULJOIN","AREA","YEAR","BIN","MATURITY","COUNT","LATITUDE","LONGITUDE"
"5536",858748,"SNOW_EBS_ALL",1996,"[80,90)","MATURE",5.8706,59.65956,-174.414685
"5537",858698,"SNOW_EBS_ALL",1996,"[100,110)","MATURE",5.3688,59.496275,-173.496435
"5538",858698,"SNOW_EBS_ALL",1996,"[90,100)","MATURE",10.7376,59.496275,-173.496435
"5539",858698,"SNOW_EBS_ALL",1996,"[80,90)","MATURE",8.0532,59.496275,-173.496435
"5540",858698,"SNOW_EBS_ALL",1996,"[80,90)","IMMATURE",5.3688,59.496275,-173.496435
"5541",858698,"SNOW_EBS_ALL",1996,"[90,100)","IMMATURE",2.6844,59.496275,-173.496435
"5542",858698,"SNOW_EBS_ALL",1996,"[70,80)","IMMATURE",8.0532,59.496275,-173.496435
"5543",858698,"SNOW_EBS_ALL",1996,"[60,70)","MATURE",2.6844,59.496275,-173.496435
"5544",858838,"SNOW_EBS_ALL",1996,"[80,90)","MATURE",4,60.007225,-169.972815
"5545",858838,"SNOW_EBS_ALL",1996,"[70,80)","IMMATURE",6,60.007225,-169.972815
"5546",858838,"SNOW_EBS_ALL",1996,"[60,70)","IMMATURE",4,60.007225,-169.972815
"5547",858838,"SNOW_EBS_ALL",1996,"[80,90)","IMMATURE",4,60.007225,-169.972815
"5548",858838,"SNOW_EBS_ALL",1996,"[70,80)","MATURE",5,60.007225,-169.972815
"5549",858838,"SNOW_EBS_ALL",1996,"[90,100)","MATURE",1,60.007225,-169.972815
"5550",858838,"SNOW_EBS_ALL",1996,"[60,70)","MATURE",1,60.007225,-169.972815
"5551",858648,"SNOW_EBS_ALL",1996,"[70,80)","IMMATURE",2,59.99949,-170.634375
"5552",858648,"SNOW_EBS_ALL",1996,"[70,80)","MATURE",1,59.99949,-170.634375
"5553",858648,"SNOW_EBS_ALL",1996,"[60,70)","IMMATURE",2,59.99949,-170.634375
"5554",858648,"SNOW_EBS_ALL",1996,"[50,60)","IMMATURE",1,59.99949,-170.634375
"5555",858848,"SNOW_EBS_ALL",1996,"[70,80)","IMMATURE",37.6384,60.002725,-172.656705
"5556",858848,"SNOW_EBS_ALL",1996,"[80,90)","IMMATURE",28.2288,60.002725,-172.656705
"5557",858848,"SNOW_EBS_ALL",1996,"[80,90)","MATURE",9.4096,60.002725,-172.656705
"5558",858848,"SNOW_EBS_ALL",1996,"[90,100)","MATURE",4.7048,60.002725,-172.656705
"5559",858848,"SNOW_EBS_ALL",1996,"[70,80)","MATURE",9.4096,60.002725,-172.656705
"5560",858848,"SNOW_EBS_ALL",1996,"[60,70)","IMMATURE",4.7048,60.002725,-172.656705
"5561",858749,"SNOW_EBS_ALL",1996,"[70,80)","IMMATURE",62.3485,60.00898,-174.604875
"5562",858749,"SNOW_EBS_ALL",1996,"[60,70)","IMMATURE",37.4091,60.00898,-174.604875
"5563",858749,"SNOW_EBS_ALL",1996,"[80,90)","MATURE",24.9394,60.00898,-174.604875
"5564",858749,"SNOW_EBS_ALL",1996,"[70,80)","MATURE",12.4697,60.00898,-174.604875
"5565",858750,"SNOW_EBS_ALL",1996,"[80,90)","MATURE",7.7968,60.00824,-175.264125
"5566",858750,"SNOW_EBS_ALL",1996,"[70,80)","MATURE",3.8984,60.00824,-175.264125
"5567",858750,"SNOW_EBS_ALL",1996,"[60,70)","MATURE",1.9492,60.00824,-175.264125
"5568",858750,"SNOW_EBS_ALL",1996,"[90,100)","MATURE",1.9492,60.00824,-175.264125
"5569",858750,"SNOW_EBS_ALL",1996,"[80,90)","IMMATURE",1.9492,60.00824,-175.264125
"5570",858750,"SNOW_EBS_ALL",1996,"[70,80)","IMMATURE",1.9492,60.00824,-175.264125
"5571",858739,"SNOW_EBS_ALL",1996,"[90,100)","MATURE",1,59.985495,-176.71051
"5572",858739,"SNOW_EBS_ALL",1996,"[110,120)","MATURE",2,59.985495,-176.71051
"5573",858851,"SNOW_EBS_ALL",1996,"[80,90)","IMMATURE",28.0194,59.84243,-172.248885
"5574",858851,"SNOW_EBS_ALL",1996,"[60,70)","IMMATURE",70.0485,59.84243,-172.248885
"5575",858851,"SNOW_EBS_ALL",1996,"[70,80)","IMMATURE",126.0873,59.84243,-172.248885
"5576",858851,"SNOW_EBS_ALL",1996,"[70,80)","MATURE",28.0194,59.84243,-172.248885
"5577",858851,"SNOW_EBS_ALL",1996,"[80,90)","MATURE",42.0291,59.84243,-172.248885
"5578",858851,"SNOW_EBS_ALL",1996,"[90,100)","MATURE",42.0291,59.84243,-172.248885
"5579",858851,"SNOW_EBS_ALL",1996,"[100,110)","MATURE",28.0194,59.84243,-172.248885
"5580",858849,"SNOW_EBS_ALL",1996,"[60,70)","IMMATURE",36.0364,59.84141,-172.8989
"5581",858849,"SNOW_EBS_ALL",1996,"[80,90)","MATURE",72.0728,59.84141,-172.8989
"5582",858849,"SNOW_EBS_ALL",1996,"[80,90)","IMMATURE",27.0273,59.84141,-172.8989
"5583",858849,"SNOW_EBS_ALL",1996,"[70,80)","IMMATURE",63.0637,59.84141,-172.8989
"5584",858849,"SNOW_EBS_ALL",1996,"[90,100)","IMMATURE",9.0091,59.84141,-172.8989
"5585",858849,"SNOW_EBS_ALL",1996,"[90,100)","MATURE",18.0182,59.84141,-172.8989
"5586",858849,"SNOW_EBS_ALL",1996,"[70,80)","MATURE",9.0091,59.84141,-172.8989
"5587",858849,"SNOW_EBS_ALL",1996,"[100,110)","MATURE",9.0091,59.84141,-172.8989
"5588",858839,"SNOW_EBS_ALL",1996,"[60,70)","IMMATURE",73.044,60.336625,-170.05305
"5589",858839,"SNOW_EBS_ALL",1996,"[50,60)","IMMATURE",42.609,60.336625,-170.05305
"5590",858839,"SNOW_EBS_ALL",1996,"[70,80)","IMMATURE",12.174,60.336625,-170.05305
"5591",858839,"SNOW_EBS_ALL",1996,"[70,80)","MATURE",12.174,60.336625,-170.05305
"5592",858839,"SNOW_EBS_ALL",1996,"[80,90)","MATURE",6.087,60.336625,-170.05305
"5593",858839,"SNOW_EBS_ALL",1996,"[90,100)","MATURE",6.087,60.336625,-170.05305
"5594",858840,"SNOW_EBS_ALL",1996,"[50,60)","IMMATURE",44.9086,60.337315,-170.678175
"5595",858840,"SNOW_EBS_ALL",1996,"[60,70)","IMMATURE",28.5782,60.337315,-170.678175
"5596",858840,"SNOW_EBS_ALL",1996,"[60,70)","MATURE",8.1652,60.337315,-170.678175
"5597",858840,"SNOW_EBS_ALL",1996,"[70,80)","IMMATURE",8.1652,60.337315,-170.678175
"5598",858840,"SNOW_EBS_ALL",1996,"[70,80)","MATURE",8.1652,60.337315,-170.678175
"5599",858840,"SNOW_EBS_ALL",1996,"[50,60)","MATURE",4.0826,60.337315,-170.678175
"5600",858911,"SNOW_EBS_ALL",1996,"[70,80)","IMMATURE",48.7503,60.33739,-171.356275
"5601",858911,"SNOW_EBS_ALL",1996,"[50,60)","IMMATURE",27.0835,60.33739,-171.356275
"5602",858911,"SNOW_EBS_ALL",1996,"[60,70)","IMMATURE",43.3336,60.33739,-171.356275
"5603",858911,"SNOW_EBS_ALL",1996,"[60,70)","MATURE",5.4167,60.33739,-171.356275
"5604",858911,"SNOW_EBS_ALL",1996,"[70,80)","MATURE",10.8334,60.33739,-171.356275
"5605",858911,"SNOW_EBS_ALL",1996,"[80,90)","MATURE",10.8334,60.33739,-171.356275
"5606",858911,"SNOW_EBS_ALL",1996,"[80,90)","IMMATURE",5.4167,60.33739,-171.356275
"5607",858846,"SNOW_EBS_ALL",1996,"[80,90)","MATURE",4,60.33321,-172.06771
"5608",858846,"SNOW_EBS_ALL",1996,"[70,80)","IMMATURE",5,60.33321,-172.06771
"5609",858846,"SNOW_EBS_ALL",1996,"[70,80)","MATURE",3,60.33321,-172.06771
"5610",858846,"SNOW_EBS_ALL",1996,"[50,60)","MATURE",2,60.33321,-172.06771
"5611",858846,"SNOW_EBS_ALL",1996,"[60,70)","MATURE",1,60.33321,-172.06771
"5612",858752,"SNOW_EBS_ALL",1996,"[70,80)","IMMATURE",21.2405,60.33744,-174.70681
"5613",858752,"SNOW_EBS_ALL",1996,"[60,70)","IMMATURE",16.9924,60.33744,-174.70681
"5614",858752,"SNOW_EBS_ALL",1996,"[60,70)","MATURE",4.2481,60.33744,-174.70681
"5615",858752,"SNOW_EBS_ALL",1996,"[80,90)","MATURE",4.2481,60.33744,-174.70681
"5616",858752,"SNOW_EBS_ALL",1996,"[70,80)","MATURE",8.4962,60.33744,-174.70681
"5617",858751,"SNOW_EBS_ALL",1996,"[60,70)","MATURE",11.862,60.336025,-175.378525
"5618",858751,"SNOW_EBS_ALL",1996,"[60,70)","IMMATURE",2.9655,60.336025,-175.378525
"5619",858751,"SNOW_EBS_ALL",1996,"[80,90)","MATURE",8.8965,60.336025,-175.378525
"5620",858751,"SNOW_EBS_ALL",1996,"[70,80)","IMMATURE",8.8965,60.336025,-175.378525
"5621",858751,"SNOW_EBS_ALL",1996,"[70,80)","MATURE",2.9655,60.336025,-175.378525
"5622",858847,"SNOW_EBS_ALL",1996,"[80,90)","IMMATURE",13.9678,60.161125,-172.994995
"5623",858847,"SNOW_EBS_ALL",1996,"[70,80)","IMMATURE",17.9586,60.161125,-172.994995
"5624",858847,"SNOW_EBS_ALL",1996,"[70,80)","MATURE",5.9862,60.161125,-172.994995
"5625",858847,"SNOW_EBS_ALL",1996,"[80,90)","MATURE",5.9862,60.161125,-172.994995
"5626",858847,"SNOW_EBS_ALL",1996,"[90,100)","MATURE",1.9954,60.161125,-172.994995
"5627",858847,"SNOW_EBS_ALL",1996,"[60,70)","IMMATURE",1.9954,60.161125,-172.994995
"5628",858912,"SNOW_EBS_ALL",1996,"[60,70)","IMMATURE",67.5717,60.679475,-171.42834
"5629",858912,"SNOW_EBS_ALL",1996,"[50,60)","IMMATURE",86.8779,60.679475,-171.42834
"5630",858912,"SNOW_EBS_ALL",1996,"[60,70)","MATURE",28.9593,60.679475,-171.42834
"5631",858912,"SNOW_EBS_ALL",1996,"[50,60)","MATURE",19.3062,60.679475,-171.42834
"5632",858912,"SNOW_EBS_ALL",1996,"[70,80)","IMMATURE",28.9593,60.679475,-171.42834
"5633",858912,"SNOW_EBS_ALL",1996,"[70,80)","MATURE",9.6531,60.679475,-171.42834
"5634",858845,"SNOW_EBS_ALL",1996,"[70,80)","IMMATURE",39.8916,60.66439,-172.12086
"5635",858845,"SNOW_EBS_ALL",1996,"[60,70)","IMMATURE",68.3856,60.66439,-172.12086
"5636",858845,"SNOW_EBS_ALL",1996,"[70,80)","MATURE",11.3976,60.66439,-172.12086
"5637",858845,"SNOW_EBS_ALL",1996,"[80,90)","IMMATURE",5.6988,60.66439,-172.12086
"5638",858845,"SNOW_EBS_ALL",1996,"[50,60)","IMMATURE",22.7952,60.66439,-172.12086
"5639",858693,"SNOW_EBS_ALL",1996,"[60,70)","MATURE",3,60.669425,-173.467825
"5640",858693,"SNOW_EBS_ALL",1996,"[70,80)","IMMATURE",1,60.669425,-173.467825
"5641",858693,"SNOW_EBS_ALL",1996,"[50,60)","MATURE",1,60.669425,-173.467825
"5642",858693,"SNOW_EBS_ALL",1996,"[50,60)","IMMATURE",2,60.669425,-173.467825
"5643",858693,"SNOW_EBS_ALL",1996,"[60,70)","IMMATURE",3,60.669425,-173.467825
"5644",858693,"SNOW_EBS_ALL",1996,"[70,80)","MATURE",1,60.669425,-173.467825
"5645",858754,"SNOW_EBS_ALL",1996,"[70,80)","MATURE",24.2874,60.665175,-175.45304
"5646",858754,"SNOW_EBS_ALL",1996,"[70,80)","IMMATURE",16.1916,60.665175,-175.45304
"5647",858754,"SNOW_EBS_ALL",1996,"[80,90)","MATURE",20.2395,60.665175,-175.45304
"5648",858754,"SNOW_EBS_ALL",1996,"[100,110)","MATURE",8.0958,60.665175,-175.45304
"5649",858754,"SNOW_EBS_ALL",1996,"[90,100)","MATURE",16.1916,60.665175,-175.45304
"5650",858754,"SNOW_EBS_ALL",1996,"[90,100)","IMMATURE",4.0479,60.665175,-175.45304
"5651",858927,"SNOW_EBS_ALL",1996,"[70,80)","IMMATURE",28.4485,60.67821,-176.81329
"5652",858927,"SNOW_EBS_ALL",1996,"[90,100)","MATURE",11.3794,60.67821,-176.81329
"5653",858927,"SNOW_EBS_ALL",1996,"[80,90)","MATURE",17.0691,60.67821,-176.81329
"5654",858927,"SNOW_EBS_ALL",1996,"[60,70)","IMMATURE",17.0691,60.67821,-176.81329
"5655",858736,"SNOW_EBS_ALL",1996,"[80,90)","IMMATURE",26.8356,60.663425,-177.502925
"5656",858736,"SNOW_EBS_ALL",1996,"[110,120)","IMMATURE",2.4396,60.663425,-177.502925
"5657",858736,"SNOW_EBS_ALL",1996,"[90,100)","MATURE",9.7584,60.663425,-177.502925
"5658",858736,"SNOW_EBS_ALL",1996,"[100,110)","MATURE",14.6376,60.663425,-177.502925
"5659",858736,"SNOW_EBS_ALL",1996,"[90,100)","IMMATURE",9.7584,60.663425,-177.502925
"5660",858736,"SNOW_EBS_ALL",1996,"[100,110)","IMMATURE",2.4396,60.663425,-177.502925
"5661",858736,"SNOW_EBS_ALL",1996,"[110,120)","MATURE",2.4396,60.663425,-177.502925
"5662",858736,"SNOW_EBS_ALL",1996,"[80,90)","MATURE",4.8792,60.663425,-177.502925
"5663",858735,"SNOW_EBS_ALL",1996,"[120,130)","MATURE",2,60.66585,-178.17992
"5664",858735,"SNOW_EBS_ALL",1996,"[100,110)","MATURE",4,60.66585,-178.17992
"5665",858735,"SNOW_EBS_ALL",1996,"[110,120)","MATURE",8,60.66585,-178.17992
"5666",858735,"SNOW_EBS_ALL",1996,"[110,120)","IMMATURE",1,60.66585,-178.17992
"5667",858735,"SNOW_EBS_ALL",1996,"[90,100)","MATURE",1,60.66585,-178.17992
"5668",858913,"SNOW_EBS_ALL",1996,"[80,90)","IMMATURE",6.2576,61.001435,-171.47667
"5669",858913,"SNOW_EBS_ALL",1996,"[70,80)","MATURE",18.7728,61.001435,-171.47667
"5670",858913,"SNOW_EBS_ALL",1996,"[50,60)","IMMATURE",68.8336,61.001435,-171.47667
"5671",858913,"SNOW_EBS_ALL",1996,"[60,70)","IMMATURE",18.7728,61.001435,-171.47667
"5672",858913,"SNOW_EBS_ALL",1996,"[80,90)","MATURE",6.2576,61.001435,-171.47667
"5673",858913,"SNOW_EBS_ALL",1996,"[70,80)","IMMATURE",6.2576,61.001435,-171.47667
"5674",858913,"SNOW_EBS_ALL",1996,"[60,70)","MATURE",25.0304,61.001435,-171.47667
"5675",858913,"SNOW_EBS_ALL",1996,"[50,60)","MATURE",18.7728,61.001435,-171.47667
"5676",858913,"SNOW_EBS_ALL",1996,"[40,50)","IMMATURE",12.5152,61.001435,-171.47667
"5677",858914,"SNOW_EBS_ALL",1996,"[70,80)","MATURE",15.059,61.00228,-172.16467
"5678",858914,"SNOW_EBS_ALL",1996,"[60,70)","MATURE",9.0354,61.00228,-172.16467
"5679",858914,"SNOW_EBS_ALL",1996,"[60,70)","IMMATURE",45.177,61.00228,-172.16467
"5680",858914,"SNOW_EBS_ALL",1996,"[50,60)","IMMATURE",15.059,61.00228,-172.16467
"5681",858914,"SNOW_EBS_ALL",1996,"[70,80)","IMMATURE",6.0236,61.00228,-172.16467
"5682",858756,"SNOW_EBS_ALL",1996,"[80,90)","MATURE",5.5473,61.004815,-174.88149
"5683",858756,"SNOW_EBS_ALL",1996,"[70,80)","IMMATURE",3.6982,61.004815,-174.88149
"5684",858756,"SNOW_EBS_ALL",1996,"[60,70)","IMMATURE",1.8491,61.004815,-174.88149
"5685",858756,"SNOW_EBS_ALL",1996,"[70,80)","MATURE",5.5473,61.004815,-174.88149
"5686",858756,"SNOW_EBS_ALL",1996,"[90,100)","MATURE",1.8491,61.004815,-174.88149
"5687",858756,"SNOW_EBS_ALL",1996,"[80,90)","IMMATURE",1.8491,61.004815,-174.88149
"5688",858755,"SNOW_EBS_ALL",1996,"[80,90)","MATURE",7.3198,60.989305,-175.57299
"5689",858755,"SNOW_EBS_ALL",1996,"[70,80)","IMMATURE",10.9797,60.989305,-175.57299
"5690",858755,"SNOW_EBS_ALL",1996,"[60,70)","IMMATURE",10.9797,60.989305,-175.57299
"5691",858755,"SNOW_EBS_ALL",1996,"[70,80)","MATURE",7.3198,60.989305,-175.57299
"5692",858755,"SNOW_EBS_ALL",1996,"[90,100)","IMMATURE",3.6599,60.989305,-175.57299
"5693",858734,"SNOW_EBS_ALL",1996,"[70,80)","MATURE",7.1526,60.9953,-177.623065
"5694",858734,"SNOW_EBS_ALL",1996,"[80,90)","MATURE",4.7684,60.9953,-177.623065
"5695",858734,"SNOW_EBS_ALL",1996,"[90,100)","MATURE",4.7684,60.9953,-177.623065
"5696",858734,"SNOW_EBS_ALL",1996,"[80,90)","IMMATURE",2.3842,60.9953,-177.623065
"5697",858734,"SNOW_EBS_ALL",1996,"[90,100)","IMMATURE",2.3842,60.9953,-177.623065
"5698",858945,"SNOW_EBS_ALL",1996,"[80,90)","MATURE",59.3706,61.331535,-174.06231
"5699",858945,"SNOW_EBS_ALL",1996,"[70,80)","IMMATURE",19.7902,61.331535,-174.06231
"5700",858945,"SNOW_EBS_ALL",1996,"[90,100)","MATURE",19.7902,61.331535,-174.06231
"5701",858945,"SNOW_EBS_ALL",1996,"[70,80)","MATURE",39.5804,61.331535,-174.06231
"5702",858758,"SNOW_EBS_ALL",1996,"[80,90)","MATURE",10.3614,61.348885,-175.6586
"5703",858758,"SNOW_EBS_ALL",1996,"[60,70)","MATURE",3.4538,61.348885,-175.6586
"5704",858758,"SNOW_EBS_ALL",1996,"[70,80)","MATURE",10.3614,61.348885,-175.6586
"5705",858758,"SNOW_EBS_ALL",1996,"[70,80)","IMMATURE",6.9076,61.348885,-175.6586
"5706",858758,"SNOW_EBS_ALL",1996,"[60,70)","IMMATURE",3.4538,61.348885,-175.6586
"5707",858731,"SNOW_EBS_ALL",1996,"[70,80)","MATURE",53.298,61.33526,-176.304535
"5708",858731,"SNOW_EBS_ALL",1996,"[70,80)","IMMATURE",17.766,61.33526,-176.304535
"5709",858731,"SNOW_EBS_ALL",1996,"[60,70)","IMMATURE",8.883,61.33526,-176.304535
"5710",858731,"SNOW_EBS_ALL",1996,"[80,90)","IMMATURE",8.883,61.33526,-176.304535
"5711",858733,"SNOW_EBS_ALL",1996,"[90,100)","MATURE",13.4232,61.338875,-176.96362
"5712",858733,"SNOW_EBS_ALL",1996,"[100,110)","MATURE",1.9176,61.338875,-176.96362
"5713",858733,"SNOW_EBS_ALL",1996,"[80,90)","IMMATURE",5.7528,61.338875,-176.96362
"5714",858733,"SNOW_EBS_ALL",1996,"[100,110)","IMMATURE",9.588,61.338875,-176.96362
"5715",858733,"SNOW_EBS_ALL",1996,"[120,130)","MATURE",3.8352,61.338875,-176.96362
"5716",858733,"SNOW_EBS_ALL",1996,"[90,100)","IMMATURE",5.7528,61.338875,-176.96362
"5717",858733,"SNOW_EBS_ALL",1996,"[80,90)","MATURE",1.9176,61.338875,-176.96362
"5718",858732,"SNOW_EBS_ALL",1996,"[70,80)","MATURE",40.5555,61.6703,-176.460815
"5719",858732,"SNOW_EBS_ALL",1996,"[60,70)","IMMATURE",8.1111,61.6703,-176.460815
"5720",858732,"SNOW_EBS_ALL",1996,"[60,70)","MATURE",8.1111,61.6703,-176.460815
"5721",899468,"SNOW_EBS_ALL",1997,"[120,130)","MATURE",1,55.015135,-166.344825
"5722",899468,"SNOW_EBS_ALL",1997,"[80,90)","MATURE",2,55.015135,-166.344825
"5723",899468,"SNOW_EBS_ALL",1997,"[100,110)","IMMATURE",2,55.015135,-166.344825
"5724",899496,"SNOW_EBS_ALL",1997,"[60,70)","MATURE",2,54.98308,-165.16691
"5725",899496,"SNOW_EBS_ALL",1997,"[110,120)","MATURE",4,54.98308,-165.16691
"5726",899496,"SNOW_EBS_ALL",1997,"[100,110)","MATURE",3,54.98308,-165.16691
"5727",899496,"SNOW_EBS_ALL",1997,"[90,100)","MATURE",1,54.98308,-165.16691
"5728",899496,"SNOW_EBS_ALL",1997,"[80,90)","MATURE",1,54.98308,-165.16691
"5729",899496,"SNOW_EBS_ALL",1997,"[70,80)","MATURE",1,54.98308,-165.16691
"5730",899469,"SNOW_EBS_ALL",1997,"[110,120)","MATURE",3,55.348715,-166.35466
"5731",899469,"SNOW_EBS_ALL",1997,"[80,90)","MATURE",1,55.348715,-166.35466
"5732",899686,"SNOW_EBS_ALL",1997,"[90,100)","MATURE",1,55.352385,-164.58044
"5733",899686,"SNOW_EBS_ALL",1997,"[100,110)","IMMATURE",1,55.352385,-164.58044
"5734",899686,"SNOW_EBS_ALL",1997,"[100,110)","MATURE",1,55.352385,-164.58044
"5735",899686,"SNOW_EBS_ALL",1997,"[110,120)","MATURE",1,55.352385,-164.58044
"5736",899494,"SNOW_EBS_ALL",1997,"[100,110)","MATURE",6,55.641615,-165.156915
"5737",899494,"SNOW_EBS_ALL",1997,"[110,120)","MATURE",11,55.641615,-165.156915
"5738",899494,"SNOW_EBS_ALL",1997,"[120,130)","MATURE",3,55.641615,-165.156915
"5739",899529,"SNOW_EBS_ALL",1997,"[90,100)","MATURE",1,55.671835,-163.999655
"5740",899529,"SNOW_EBS_ALL",1997,"[120,130)","MATURE",1,55.671835,-163.999655
"5741",899529,"SNOW_EBS_ALL",1997,"[70,80)","MATURE",2,55.671835,-163.999655
"5742",899529,"SNOW_EBS_ALL",1997,"[70,80)","IMMATURE",1,55.671835,-163.999655
"5743",899529,"SNOW_EBS_ALL",1997,"[60,70)","MATURE",1,55.671835,-163.999655
"5744",899529,"SNOW_EBS_ALL",1997,"[110,120)","MATURE",1,55.671835,-163.999655
"5745",899493,"SNOW_EBS_ALL",1997,"[90,100)","MATURE",1,55.991175,-167.639965
"5746",899493,"SNOW_EBS_ALL",1997,"[80,90)","MATURE",1,55.991175,-167.639965
"5747",899471,"SNOW_EBS_ALL",1997,"[100,110)","MATURE",6,55.998915,-166.41825
"5748",899471,"SNOW_EBS_ALL",1997,"[110,120)","MATURE",5,55.998915,-166.41825
"5749",899471,"SNOW_EBS_ALL",1997,"[120,130)","MATURE",1,55.998915,-166.41825
"5750",899471,"SNOW_EBS_ALL",1997,"[80,90)","MATURE",1,55.998915,-166.41825
"5751",899471,"SNOW_EBS_ALL",1997,"[70,80)","MATURE",1,55.998915,-166.41825
"5752",899523,"SNOW_EBS_ALL",1997,"[110,120)","MATURE",1,55.98907,-165.17659
"5753",899523,"SNOW_EBS_ALL",1997,"[110,120)","IMMATURE",1,55.98907,-165.17659
"5754",899523,"SNOW_EBS_ALL",1997,"[90,100)","MATURE",1,55.98907,-165.17659
"5755",899523,"SNOW_EBS_ALL",1997,"[80,90)","MATURE",2,55.98907,-165.17659
"5756",899523,"SNOW_EBS_ALL",1997,"[100,110)","MATURE",2,55.98907,-165.17659
"5757",899523,"SNOW_EBS_ALL",1997,"[70,80)","MATURE",1,55.98907,-165.17659
"5758",899523,"SNOW_EBS_ALL",1997,"[100,110)","IMMATURE",1,55.98907,-165.17659
"5759",899498,"SNOW_EBS_ALL",1997,"[120,130)","MATURE",1,56.0123,-163.958695
"5760",899498,"SNOW_EBS_ALL",1997,"[80,90)","MATURE",4,56.0123,-163.958695
"5761",899498,"SNOW_EBS_ALL",1997,"[60,70)","MATURE",2,56.0123,-163.958695
"5762",899498,"SNOW_EBS_ALL",1997,"[70,80)","MATURE",3,56.0123,-163.958695
"5763",899527,"SNOW_EBS_ALL",1997,"[110,120)","MATURE",1,55.994105,-162.81266
"5764",899527,"SNOW_EBS_ALL",1997,"[80,90)","MATURE",3,55.994105,-162.81266
"5765",899527,"SNOW_EBS_ALL",1997,"[90,100)","MATURE",6,55.994105,-162.81266
"5766",899527,"SNOW_EBS_ALL",1997,"[70,80)","MATURE",3,55.994105,-162.81266
"5767",899527,"SNOW_EBS_ALL",1997,"[60,70)","MATURE",2,55.994105,-162.81266
"5768",899527,"SNOW_EBS_ALL",1997,"[70,80)","IMMATURE",1,55.994105,-162.81266
"5769",899527,"SNOW_EBS_ALL",1997,"[100,110)","MATURE",1,55.994105,-162.81266
"5770",899492,"SNOW_EBS_ALL",1997,"[90,100)","MATURE",3,56.334435,-167.659
"5771",899492,"SNOW_EBS_ALL",1997,"[100,110)","MATURE",3,56.334435,-167.659
"5772",899492,"SNOW_EBS_ALL",1997,"[80,90)","MATURE",1,56.334435,-167.659
"5773",899472,"SNOW_EBS_ALL",1997,"[100,110)","MATURE",11,56.364525,-166.423275
"5774",899472,"SNOW_EBS_ALL",1997,"[130,140)","MATURE",1,56.364525,-166.423275
"5775",899472,"SNOW_EBS_ALL",1997,"[80,90)","MATURE",1,56.364525,-166.423275
"5776",899472,"SNOW_EBS_ALL",1997,"[60,70)","MATURE",1,56.364525,-166.423275
"5777",899472,"SNOW_EBS_ALL",1997,"[110,120)","MATURE",3,56.364525,-166.423275
"5778",899522,"SNOW_EBS_ALL",1997,"[80,90)","MATURE",5,56.33323,-165.207025
"5779",899522,"SNOW_EBS_ALL",1997,"[60,70)","MATURE",2,56.33323,-165.207025
"5780",899522,"SNOW_EBS_ALL",1997,"[90,100)","MATURE",1,56.33323,-165.207025
"5781",899522,"SNOW_EBS_ALL",1997,"[110,120)","MATURE",1,56.33323,-165.207025
"5782",899522,"SNOW_EBS_ALL",1997,"[100,110)","MATURE",1,56.33323,-165.207025
"5783",899522,"SNOW_EBS_ALL",1997,"[80,90)","IMMATURE",1,56.33323,-165.207025
"5784",899522,"SNOW_EBS_ALL",1997,"[70,80)","MATURE",3,56.33323,-165.207025
"5785",899500,"SNOW_EBS_ALL",1997,"[110,120)","MATURE",1,56.32808,-163.99452
"5786",899500,"SNOW_EBS_ALL",1997,"[70,80)","MATURE",4,56.32808,-163.99452
"5787",899500,"SNOW_EBS_ALL",1997,"[80,90)","MATURE",2,56.32808,-163.99452
"5788",899500,"SNOW_EBS_ALL",1997,"[100,110)","MATURE",3,56.32808,-163.99452
"5789",899500,"SNOW_EBS_ALL",1997,"[90,100)","MATURE",2,56.32808,-163.99452
"5790",899500,"SNOW_EBS_ALL",1997,"[60,70)","MATURE",3,56.32808,-163.99452
"5791",899500,"SNOW_EBS_ALL",1997,"[100,110)","IMMATURE",1,56.32808,-163.99452
"5792",899526,"SNOW_EBS_ALL",1997,"[70,80)","MATURE",1,56.329565,-162.8059
"5793",899526,"SNOW_EBS_ALL",1997,"[110,120)","MATURE",1,56.329565,-162.8059
"5794",899700,"SNOW_EBS_ALL",1997,"[120,130)","MATURE",2,56.655625,-165.831625
"5795",899700,"SNOW_EBS_ALL",1997,"[100,110)","MATURE",1,56.655625,-165.831625
"5796",899700,"SNOW_EBS_ALL",1997,"[110,120)","MATURE",1,56.655625,-165.831625
"5797",899490,"SNOW_EBS_ALL",1997,"[110,120)","MATURE",2,56.66056,-165.23913
"5798",899490,"SNOW_EBS_ALL",1997,"[70,80)","MATURE",1,56.66056,-165.23913
"5799",899490,"SNOW_EBS_ALL",1997,"[90,100)","MATURE",1,56.66056,-165.23913
"5800",899490,"SNOW_EBS_ALL",1997,"[100,110)","IMMATURE",1,56.66056,-165.23913
"5801",899490,"SNOW_EBS_ALL",1997,"[60,70)","MATURE",1,56.66056,-165.23913
"5802",899490,"SNOW_EBS_ALL",1997,"[100,110)","MATURE",2,56.66056,-165.23913
"5803",899501,"SNOW_EBS_ALL",1997,"[70,80)","MATURE",5,56.664365,-164.00664
"5804",899501,"SNOW_EBS_ALL",1997,"[100,110)","MATURE",1,56.664365,-164.00664
"5805",899501,"SNOW_EBS_ALL",1997,"[80,90)","MATURE",3,56.664365,-164.00664
"5806",899501,"SNOW_EBS_ALL",1997,"[60,70)","MATURE",2,56.664365,-164.00664
